timestamp,open,high,low,close,volume
2026-02-28 22:00:00+00:00,66706.0,67882.5,66616.5,67115.5,918.32031295
2026-02-28 23:00:00+00:00,67119.5,67216.0,66750.5,66986.5,257.77109364
2026-03-01 00:00:00+00:00,66966.0,67126.0,66621.5,66796.5,316.53590968
2026-03-01 01:00:00+00:00,66787.0,67702.5,66041.0,67341.0,997.6401968
2026-03-01 02:00:00+00:00,67361.5,68216.0,67354.5,67609.5,1270.64943746
2026-03-01 03:00:00+00:00,67595.5,67787.5,67380.5,67484.5,285.57877133
2026-03-01 04:00:00+00:00,67484.5,67587.0,67062.0,67321.5,196.28365177
2026-03-01 05:00:00+00:00,67321.5,67557.0,67185.0,67268.0,102.79248645
2026-03-01 06:00:00+00:00,67273.5,67332.5,66785.5,66914.5,230.84350526
2026-03-01 07:00:00+00:00,66915.0,67208.0,66782.5,67116.5,602.313455
2026-03-01 08:00:00+00:00,67117.0,67272.0,66446.5,66548.0,444.1435521
2026-03-01 09:00:00+00:00,66554.5,66752.5,66229.0,66391.0,276.96380766
2026-03-01 10:00:00+00:00,66391.0,66720.0,66205.0,66462.0,157.72574417
2026-03-01 11:00:00+00:00,66462.0,66650.5,66374.0,66463.5,87.74967094
2026-03-01 12:00:00+00:00,66463.5,66534.5,66239.0,66290.0,82.8894679
2026-03-01 13:00:00+00:00,66290.0,67364.0,66128.5,66953.0,362.63512953
2026-03-01 14:00:00+00:00,66937.0,67335.5,66752.0,66869.0,189.03598783
2026-03-01 15:00:00+00:00,66868.5,67254.0,66820.0,66830.5,172.87632099
2026-03-01 16:00:00+00:00,66841.5,67128.5,65813.5,66123.0,413.81013529
2026-03-01 17:00:00+00:00,66122.5,66219.0,65706.5,65973.0,368.33278794
2026-03-01 18:00:00+00:00,65973.5,66650.0,65973.5,66306.0,232.07921021
2026-03-01 19:00:00+00:00,66306.5,66332.5,65767.5,65959.0,207.71137702
2026-03-01 20:00:00+00:00,65958.5,65958.5,65063.5,65286.0,549.90977928
2026-03-01 21:00:00+00:00,65286.0,65736.0,65270.0,65667.0,205.41381433
2026-03-01 22:00:00+00:00,65666.5,66477.5,65027.5,65239.0,786.7308771
2026-03-01 23:00:00+00:00,65239.5,66109.5,65116.5,65776.0,407.28855985
2026-03-02 00:00:00+00:00,65780.5,66814.5,65767.0,66521.5,649.60365674
2026-03-02 01:00:00+00:00,66515.5,67084.0,66380.0,66542.5,293.11489533
2026-03-02 02:00:00+00:00,66542.5,66616.5,65842.5,66285.0,209.1064144
2026-03-02 03:00:00+00:00,66285.0,67049.0,66115.5,66821.0,190.26645615
2026-03-02 04:00:00+00:00,66823.5,66990.0,66632.0,66858.5,194.37133736
2026-03-02 05:00:00+00:00,66869.5,67000.0,66575.5,66722.0,120.90998256
2026-03-02 06:00:00+00:00,66727.0,66738.0,66062.0,66211.0,222.39005897
2026-03-02 07:00:00+00:00,66206.5,66207.5,65560.0,66017.0,693.02454481
2026-03-02 08:00:00+00:00,66016.5,66306.5,65658.5,66274.0,250.89233211
2026-03-02 09:00:00+00:00,66288.0,66729.5,66171.0,66171.0,279.25870379
2026-03-02 10:00:00+00:00,66171.0,66389.0,66088.5,66321.5,101.63414164
2026-03-02 11:00:00+00:00,66325.5,66472.5,66017.5,66355.5,295.79930785
2026-03-02 12:00:00+00:00,66375.0,66395.0,65910.0,65971.5,130.80305299
2026-03-02 13:00:00+00:00,65960.5,66155.0,65358.0,65443.5,1207.20351379
2026-03-02 14:00:00+00:00,65443.0,67265.5,65256.0,67184.0,1054.69145868
2026-03-02 15:00:00+00:00,67183.5,69628.5,66986.5,69146.5,2842.47422505
2026-03-02 16:00:00+00:00,69139.0,70126.5,68945.0,69467.0,917.11541572
2026-03-02 17:00:00+00:00,69466.5,69592.5,68765.5,69200.0,567.58253028
2026-03-02 18:00:00+00:00,69199.5,69279.5,68745.0,68879.0,224.87717671
2026-03-02 19:00:00+00:00,68885.0,69055.0,68580.5,68967.0,331.35695454
2026-03-02 20:00:00+00:00,68973.5,69500.0,68587.5,69090.0,346.42783187
2026-03-02 21:00:00+00:00,69098.0,69531.0,69002.0,69399.5,195.30714314
2026-03-02 22:00:00+00:00,69408.5,69495.0,69145.0,69441.5,184.61010849
2026-03-02 23:00:00+00:00,69441.5,69478.5,68733.5,68815.0,269.69960998
2026-03-03 00:00:00+00:00,68825.5,69157.0,68624.5,69086.0,272.34076629
2026-03-03 01:00:00+00:00,69086.0,69230.0,68737.5,68738.0,180.96479264
2026-03-03 02:00:00+00:00,68738.0,68759.0,68217.0,68499.5,421.84247007
2026-03-03 03:00:00+00:00,68494.0,68529.0,68211.5,68343.0,178.36442453
2026-03-03 04:00:00+00:00,68343.5,68429.5,68027.5,68100.0,258.46521874
2026-03-03 05:00:00+00:00,68100.0,68539.0,67824.0,67917.5,380.27839743
2026-03-03 06:00:00+00:00,67917.0,68193.0,67777.0,68088.0,311.43768069
2026-03-03 07:00:00+00:00,68088.0,68247.5,67939.5,68158.5,374.73112596
2026-03-03 08:00:00+00:00,68170.5,68304.0,66879.5,66982.5,656.36941738
2026-03-03 09:00:00+00:00,66983.0,67168.5,66342.0,66654.0,690.17857153
2026-03-03 10:00:00+00:00,66653.5,67013.5,66436.5,66840.0,189.13233739
2026-03-03 11:00:00+00:00,66847.5,67153.5,66764.5,67021.0,164.28667581
2026-03-03 12:00:00+00:00,67017.0,67967.5,67017.0,67382.0,363.18466989
2026-03-03 13:00:00+00:00,67382.5,67415.0,66615.0,66918.5,295.42927938
2026-03-03 14:00:00+00:00,66919.0,67610.0,66138.0,66555.5,653.873401
2026-03-03 15:00:00+00:00,66546.0,67826.0,66450.0,67712.5,735.62555163
2026-03-03 16:00:00+00:00,67719.5,68995.0,67478.0,68155.5,1378.84741028
2026-03-03 17:00:00+00:00,68163.0,68399.0,67623.5,68312.5,340.52174294
2026-03-03 18:00:00+00:00,68318.0,68926.0,67984.0,68625.5,462.19156349
2026-03-03 19:00:00+00:00,68638.0,68889.0,68324.5,68425.5,332.04367047
2026-03-03 20:00:00+00:00,68426.0,68588.0,68085.5,68246.0,369.50301965
2026-03-03 21:00:00+00:00,68254.5,68254.5,67818.0,68016.0,194.39216111
2026-03-03 22:00:00+00:00,68015.5,68524.5,68015.5,68301.5,165.75563299
2026-03-03 23:00:00+00:00,68310.0,68869.5,68245.5,68329.5,288.31407151
2026-03-04 00:00:00+00:00,68329.5,68405.5,67847.5,68088.5,192.87164529
2026-03-04 01:00:00+00:00,68097.5,68917.0,67959.0,68416.5,268.67684134
2026-03-04 02:00:00+00:00,68429.5,68457.0,67979.5,68323.5,129.81157834
2026-03-04 03:00:00+00:00,68323.5,68391.0,67376.0,67735.5,248.43928794
2026-03-04 04:00:00+00:00,67735.0,67943.5,67457.0,67784.0,184.88150221
2026-03-04 05:00:00+00:00,67790.0,68390.0,67682.0,68202.5,152.92669104
2026-03-04 06:00:00+00:00,68203.0,68676.5,68047.5,68515.5,225.18224095
2026-03-04 07:00:00+00:00,68515.0,69670.0,68360.5,69523.0,737.78398542
2026-03-04 08:00:00+00:00,69515.5,71336.0,69164.5,71028.0,1213.87030502
2026-03-04 09:00:00+00:00,71035.0,71897.0,70740.0,71517.5,1436.00201177
2026-03-04 10:00:00+00:00,71528.5,71869.0,71200.0,71327.5,736.72479752
2026-03-04 11:00:00+00:00,71327.5,71486.0,70911.5,71132.5,601.53021926
2026-03-04 12:00:00+00:00,71122.5,71348.0,70592.0,71331.0,386.43364075
2026-03-04 13:00:00+00:00,71331.0,71618.0,71230.0,71498.5,366.19579201
2026-03-04 14:00:00+00:00,71489.5,72652.5,71325.0,71640.0,2104.87253252
2026-03-04 15:00:00+00:00,71640.0,73500.0,71611.5,73412.0,1477.49566854
2026-03-04 16:00:00+00:00,73411.5,73519.5,72565.0,73316.5,847.43155867
2026-03-04 17:00:00+00:00,73306.0,73827.0,72960.5,73235.5,1051.04669238
2026-03-04 18:00:00+00:00,73231.5,73700.0,72927.5,73700.0,370.64630957
2026-03-04 19:00:00+00:00,73699.5,74084.0,73533.5,73636.5,617.91969633
2026-03-04 20:00:00+00:00,73636.5,73734.0,73033.0,73033.0,329.56223169
2026-03-04 21:00:00+00:00,73047.0,73337.5,72901.0,73337.5,185.90198656
2026-03-04 22:00:00+00:00,73335.0,73555.0,72636.5,72709.5,228.68480306
2026-03-04 23:00:00+00:00,72710.0,72881.5,72338.0,72709.5,462.36526728
2026-03-05 00:00:00+00:00,72695.0,73032.0,72580.0,72800.0,298.73670745
2026-03-05 01:00:00+00:00,72780.5,73287.0,72408.0,72540.5,595.06510221
2026-03-05 02:00:00+00:00,72540.5,72891.5,72352.5,72530.0,247.75753247
2026-03-05 03:00:00+00:00,72530.0,72770.0,72368.5,72518.0,186.48448109
2026-03-05 04:00:00+00:00,72518.0,73107.0,72465.5,72849.5,335.66691411
2026-03-05 05:00:00+00:00,72849.5,72947.0,72291.0,72430.0,179.67272808
2026-03-05 06:00:00+00:00,72430.0,72687.5,72063.5,72580.0,259.31609384
2026-03-05 07:00:00+00:00,72580.0,72693.5,71809.0,72080.5,618.75265501
2026-03-05 08:00:00+00:00,72084.5,72424.5,71802.5,72384.0,615.73145301
2026-03-05 09:00:00+00:00,72384.0,72915.0,72353.0,72617.5,338.35465082
2026-03-05 10:00:00+00:00,72633.5,73600.0,72563.0,73425.5,673.46341408
2026-03-05 11:00:00+00:00,73425.5,73491.0,72815.0,72945.0,357.91239815
2026-03-05 12:00:00+00:00,72945.0,73099.0,72692.5,72917.5,113.5333782
2026-03-05 13:00:00+00:00,72910.5,72958.5,72221.0,72494.5,241.96507877
2026-03-05 14:00:00+00:00,72494.5,72869.5,71986.5,72630.5,449.85011321
2026-03-05 15:00:00+00:00,72642.5,72774.5,71186.5,71659.5,1666.52944179
2026-03-05 16:00:00+00:00,71669.0,71669.0,70816.0,71314.0,1151.95044973
2026-03-05 17:00:00+00:00,71347.0,71638.0,70654.5,70719.5,474.15779914
2026-03-05 18:00:00+00:00,70703.0,71083.0,70675.0,70998.0,304.22884474
2026-03-05 19:00:00+00:00,70998.0,71449.5,70882.0,70928.0,231.05774515
2026-03-05 20:00:00+00:00,70925.0,71390.0,70851.0,71273.0,213.81553806
2026-03-05 21:00:00+00:00,71235.0,71563.0,71024.0,71135.5,172.41087916
2026-03-05 22:00:00+00:00,71136.0,71364.5,71072.5,71213.0,88.12472043
2026-03-05 23:00:00+00:00,71216.5,71303.0,70790.0,70899.5,161.38982642
2026-03-06 00:00:00+00:00,70897.5,71067.0,70779.5,70992.0,92.48236671
2026-03-06 01:00:00+00:00,70992.5,71302.5,70356.0,71257.0,264.5853569
2026-03-06 02:00:00+00:00,71252.5,71416.5,71035.0,71248.0,231.08628417
2026-03-06 03:00:00+00:00,71248.0,71294.5,71002.5,71078.0,153.51428325
2026-03-06 04:00:00+00:00,71078.0,71123.0,70276.0,70608.5,445.29089856
2026-03-06 05:00:00+00:00,70608.5,70662.0,70133.5,70441.5,326.48216892
2026-03-06 06:00:00+00:00,70441.5,70866.0,70262.0,70605.5,177.16403605
2026-03-06 07:00:00+00:00,70612.5,71189.5,70489.5,71053.5,938.69319542
2026-03-06 08:00:00+00:00,71054.0,71054.0,70755.5,70799.5,411.03068725
2026-03-06 09:00:00+00:00,70800.0,70832.5,70302.0,70571.5,324.90716594
2026-03-06 10:00:00+00:00,70571.5,70800.0,70476.5,70549.0,98.20628628
2026-03-06 11:00:00+00:00,70545.0,70658.5,70207.5,70241.5,158.522706
2026-03-06 12:00:00+00:00,70225.0,70245.5,69679.0,69951.0,329.87844221
2026-03-06 13:00:00+00:00,69942.5,70349.5,69220.5,69224.0,501.25420698
2026-03-06 14:00:00+00:00,69224.0,69279.0,68150.5,68404.5,1119.94862424
2026-03-06 15:00:00+00:00,68406.0,69099.5,68277.5,68497.0,656.9709485
2026-03-06 16:00:00+00:00,68491.5,68787.5,68211.5,68466.5,346.51267674
2026-03-06 17:00:00+00:00,68466.0,68659.5,67723.5,67948.0,614.48270234
2026-03-06 18:00:00+00:00,67947.5,68461.5,67946.5,68170.0,188.06058869
2026-03-06 19:00:00+00:00,68170.5,68466.0,67982.0,68121.5,165.56473117
2026-03-06 20:00:00+00:00,68121.5,68267.0,67762.0,68087.0,288.23265981
2026-03-06 21:00:00+00:00,68087.5,68316.5,67920.5,68270.0,274.55394684
2026-03-06 22:00:00+00:00,68270.0,68463.5,68210.5,68308.5,96.13803938
2026-03-06 23:00:00+00:00,68309.0,68344.0,68090.0,68093.5,104.39269257
2026-03-07 00:00:00+00:00,68093.0,68371.5,68093.0,68282.0,254.92203125
2026-03-07 01:00:00+00:00,68279.5,68356.5,68172.0,68257.0,80.89038984
2026-03-07 02:00:00+00:00,68256.5,68370.0,68053.0,68351.5,148.98546382
2026-03-07 03:00:00+00:00,68351.5,68542.5,68115.0,68133.5,311.58748721
2026-03-07 04:00:00+00:00,68110.0,68159.5,67839.0,68077.5,132.33840595
2026-03-07 05:00:00+00:00,68071.5,68150.5,67914.0,68033.0,69.5102729
2026-03-07 06:00:00+00:00,68033.0,68033.0,67633.0,67698.0,140.71244126
2026-03-07 07:00:00+00:00,67698.0,67846.5,67452.0,67838.0,453.6217892
2026-03-07 08:00:00+00:00,67838.5,68026.5,67715.5,67801.0,119.92671604
2026-03-07 09:00:00+00:00,67801.0,68069.5,67737.0,68006.5,46.09513455
2026-03-07 10:00:00+00:00,68006.5,68100.0,67882.5,67898.0,41.11684291
2026-03-07 11:00:00+00:00,67897.5,68237.5,67855.5,68025.0,113.86213677
2026-03-07 12:00:00+00:00,68025.0,68095.0,67900.0,67992.5,24.30989046
2026-03-07 13:00:00+00:00,67992.0,68082.0,67861.5,67927.0,78.07960778
2026-03-07 14:00:00+00:00,67927.0,68084.5,67606.5,68015.0,102.49128695
2026-03-07 15:00:00+00:00,68020.0,68041.0,67789.5,67895.0,249.27298308
2026-03-07 16:00:00+00:00,67894.5,67906.5,67730.0,67815.5,75.15904937
2026-03-07 17:00:00+00:00,67808.5,67960.0,67787.0,67795.5,53.2592301
2026-03-07 18:00:00+00:00,67795.5,67795.5,67474.0,67572.0,221.20205886
2026-03-07 19:00:00+00:00,67571.5,67578.0,66919.0,67070.5,343.38971773
2026-03-07 20:00:00+00:00,67070.0,67411.0,67051.5,67376.0,82.65477017
2026-03-07 21:00:00+00:00,67375.5,67454.5,67260.0,67434.0,82.6296577
2026-03-07 22:00:00+00:00,67434.0,67450.0,67088.0,67240.0,90.75491693
2026-03-07 23:00:00+00:00,67244.0,67387.0,67175.5,67253.5,99.45617726
2026-03-08 00:00:00+00:00,67253.0,67480.5,67174.0,67189.5,119.40659494
2026-03-08 01:00:00+00:00,67189.0,67353.5,67088.5,67283.0,128.17074386
2026-03-08 02:00:00+00:00,67282.5,67412.5,66809.0,66896.5,396.88259834
2026-03-08 03:00:00+00:00,66896.5,67065.5,66825.0,67002.5,181.21904334
2026-03-08 04:00:00+00:00,67002.5,67073.5,66531.5,66627.0,167.17658968
2026-03-08 05:00:00+00:00,66627.5,67235.0,66615.0,67140.5,267.3110557
2026-03-08 06:00:00+00:00,67140.0,67224.0,67043.0,67173.5,76.37965739
2026-03-08 07:00:00+00:00,67173.0,67450.0,67162.5,67327.0,558.15078375
2026-03-08 08:00:00+00:00,67326.5,67577.0,67170.5,67555.0,301.11834466
2026-03-08 09:00:00+00:00,67554.5,67905.5,67481.0,67707.5,254.24541081
2026-03-08 10:00:00+00:00,67705.0,68219.5,67704.0,67924.5,295.31166384
2026-03-08 11:00:00+00:00,67924.0,67924.0,67422.0,67535.0,171.8327895
2026-03-08 12:00:00+00:00,67533.5,67665.0,66892.5,67319.0,240.91213779
2026-03-08 13:00:00+00:00,67319.0,67430.5,66800.5,67241.0,245.90465043
2026-03-08 14:00:00+00:00,67236.5,67429.0,67055.5,67354.0,101.18060489
2026-03-08 15:00:00+00:00,67354.5,67365.0,67075.0,67209.5,106.35406801
2026-03-08 16:00:00+00:00,67210.0,67262.0,66804.5,66870.5,98.02958342
2026-03-08 17:00:00+00:00,66863.5,67181.0,66790.5,67038.5,98.31566795
2026-03-08 18:00:00+00:00,67043.0,67066.5,66735.5,66811.5,69.30358498
2026-03-08 19:00:00+00:00,66797.0,67472.0,66775.5,67329.0,102.8130236
2026-03-08 20:00:00+00:00,67329.0,67500.0,67022.5,67211.5,105.01275151
2026-03-08 21:00:00+00:00,67231.0,67262.5,66698.5,66992.5,158.16564565
2026-03-08 22:00:00+00:00,66992.5,66997.0,65600.0,66216.0,1311.87020497
2026-03-08 23:00:00+00:00,66216.5,66555.0,65910.5,65964.5,336.57165031
2026-03-09 00:00:00+00:00,65964.5,66751.5,65813.5,66360.0,401.84854111
2026-03-09 01:00:00+00:00,66360.5,66684.5,66121.0,66191.0,282.47562119
2026-03-09 02:00:00+00:00,66190.5,66741.5,65947.5,66537.0,466.33182453
2026-03-09 03:00:00+00:00,66537.0,67679.0,66520.0,67229.0,761.03462178
2026-03-09 04:00:00+00:00,67228.5,67632.5,67120.5,67136.5,257.20952744
2026-03-09 05:00:00+00:00,67139.5,68071.5,67130.0,67910.0,415.62616976
2026-03-09 06:00:00+00:00,67910.5,67940.0,67238.5,67256.0,266.1346412
2026-03-09 07:00:00+00:00,67256.0,67562.5,66860.0,67538.5,617.31918475
2026-03-09 08:00:00+00:00,67538.0,67933.0,67390.5,67825.0,425.14615364
2026-03-09 09:00:00+00:00,67825.0,68458.0,67575.5,67992.5,496.23305558
2026-03-09 10:00:00+00:00,67992.5,68086.0,67557.0,67612.5,150.69952875
2026-03-09 11:00:00+00:00,67604.0,67871.0,67345.5,67763.0,129.56994743
2026-03-09 12:00:00+00:00,67763.5,68347.0,67755.0,68163.5,167.23899387
2026-03-09 13:00:00+00:00,68164.0,69316.5,68145.5,69002.5,654.6727117
2026-03-09 14:00:00+00:00,69002.5,69491.0,68723.0,69153.0,576.52656497
2026-03-09 15:00:00+00:00,69154.0,69254.0,68739.5,68882.0,495.6987501
2026-03-09 16:00:00+00:00,68882.5,69223.5,68638.5,68960.5,384.01459143
2026-03-09 17:00:00+00:00,68960.5,69079.0,68268.5,68603.5,379.83103249
2026-03-09 18:00:00+00:00,68603.5,68717.0,68242.5,68360.0,170.68161816
2026-03-09 19:00:00+00:00,68360.0,69557.5,68360.0,69008.5,508.18904923
2026-03-09 20:00:00+00:00,69009.0,69147.5,68755.0,68970.0,77.32930849
2026-03-09 21:00:00+00:00,68964.0,69100.0,68672.0,68930.0,130.28552135
2026-03-09 22:00:00+00:00,68930.0,69028.5,68600.5,68644.5,114.78912233
2026-03-09 23:00:00+00:00,68644.5,68697.5,68377.5,68425.0,81.59726277
2026-03-10 00:00:00+00:00,68425.0,69298.5,68397.0,69170.0,230.7959814
2026-03-10 01:00:00+00:00,69170.0,69422.5,68797.0,69279.5,160.48355593
2026-03-10 02:00:00+00:00,69277.0,70600.0,69122.0,70296.5,631.23560942
2026-03-10 03:00:00+00:00,70296.0,70400.0,69376.5,69431.5,297.56362114
2026-03-10 04:00:00+00:00,69431.5,70146.5,69431.5,70072.5,172.1181924
2026-03-10 05:00:00+00:00,70084.5,70375.0,69892.0,69974.5,288.52638303
2026-03-10 06:00:00+00:00,69974.5,70195.0,69761.0,69927.0,119.58156307
2026-03-10 07:00:00+00:00,69924.0,70553.0,69841.0,70419.0,517.03886393
2026-03-10 08:00:00+00:00,70419.5,71094.0,70385.5,70690.0,392.1290236
2026-03-10 09:00:00+00:00,70700.0,71315.0,70656.5,71084.5,237.96332103
2026-03-10 10:00:00+00:00,71084.5,71103.5,70685.5,70794.0,504.35832133
2026-03-10 11:00:00+00:00,70789.0,70877.5,70562.0,70620.0,153.12387533
2026-03-10 12:00:00+00:00,70619.5,70649.5,70318.5,70532.0,135.03799957
2026-03-10 13:00:00+00:00,70533.0,70948.5,69738.0,69931.0,468.4785543
2026-03-10 14:00:00+00:00,69931.5,71567.5,69300.0,71478.5,802.16293768
2026-03-10 15:00:00+00:00,71478.5,71799.5,70915.0,71366.0,388.94377451
2026-03-10 16:00:00+00:00,71366.0,71709.0,70970.0,71284.5,244.88840484
2026-03-10 17:00:00+00:00,71284.5,71462.0,70522.5,70889.0,232.58936473
2026-03-10 18:00:00+00:00,70888.5,70938.0,69920.0,70026.5,533.2847538
2026-03-10 19:00:00+00:00,70026.5,70287.5,69739.5,70057.0,342.77084415
2026-03-10 20:00:00+00:00,70057.0,70358.5,70009.0,70247.5,153.02587267
2026-03-10 21:00:00+00:00,70247.0,70418.5,69550.0,69764.0,213.53892802
2026-03-10 22:00:00+00:00,69763.5,69864.5,69459.5,69705.5,159.01741456
2026-03-10 23:00:00+00:00,69701.0,69978.5,69701.0,69955.5,60.49318137
2026-03-11 00:00:00+00:00,69956.0,70184.0,69769.5,70049.0,131.25686156
2026-03-11 01:00:00+00:00,70051.0,70156.0,69885.5,70094.5,57.85137657
2026-03-11 02:00:00+00:00,70094.5,70130.0,69639.0,69829.0,148.46358478
2026-03-11 03:00:00+00:00,69828.5,69909.0,69509.5,69562.5,159.43992927
2026-03-11 04:00:00+00:00,69562.0,70272.0,69519.5,70149.0,136.68187709
2026-03-11 05:00:00+00:00,70149.5,70210.0,69418.0,69509.5,169.9754808
2026-03-11 06:00:00+00:00,69509.0,70010.0,69509.0,69963.0,144.05437943
2026-03-11 07:00:00+00:00,69963.0,70039.0,69506.0,69662.5,225.53416104
2026-03-11 08:00:00+00:00,69662.0,69807.5,69510.0,69674.0,144.37469401
2026-03-11 09:00:00+00:00,69673.0,69771.5,69406.5,69486.5,89.44622833
2026-03-11 10:00:00+00:00,69486.5,69721.0,69404.5,69622.0,81.62861361
2026-03-11 11:00:00+00:00,69622.0,69680.0,69160.0,69185.0,138.33251525
2026-03-11 12:00:00+00:00,69184.5,69769.5,68982.0,69359.0,290.96970942
2026-03-11 13:00:00+00:00,69358.5,71117.5,69337.5,70174.5,736.45374058
2026-03-11 14:00:00+00:00,70183.5,70987.0,69979.0,70575.5,396.29787301
2026-03-11 15:00:00+00:00,70575.5,70648.5,69700.5,70244.0,276.94956046
2026-03-11 16:00:00+00:00,70240.5,70844.0,70173.5,70590.5,204.44738689
2026-03-11 17:00:00+00:00,70590.5,71348.0,70538.5,70805.0,321.16184047
2026-03-11 18:00:00+00:00,70811.5,70930.5,70441.0,70641.0,115.07848516
2026-03-11 19:00:00+00:00,70640.5,70763.0,70409.0,70663.0,79.20543687
2026-03-11 20:00:00+00:00,70672.5,70716.5,70419.0,70638.0,421.66676909
2026-03-11 21:00:00+00:00,70638.5,70784.0,70509.0,70753.5,68.88987792
2026-03-11 22:00:00+00:00,70758.0,70947.5,70259.5,70369.0,259.77001392
2026-03-11 23:00:00+00:00,70378.5,70518.0,70126.5,70194.0,92.85726608
2026-03-12 00:00:00+00:00,70194.0,70359.0,70139.5,70230.5,69.59318798
2026-03-12 01:00:00+00:00,70230.5,70230.5,69759.5,69833.0,152.2018297
2026-03-12 02:00:00+00:00,69852.0,69884.5,69242.0,69306.5,242.77051839
2026-03-12 03:00:00+00:00,69306.0,69627.0,69254.5,69444.5,143.97640458
2026-03-12 04:00:00+00:00,69453.5,69682.5,69304.0,69396.0,91.22972477
2026-03-12 05:00:00+00:00,69383.0,69559.0,69216.0,69489.5,252.83219876
2026-03-12 06:00:00+00:00,69486.0,69584.5,69379.0,69515.0,87.26638199
2026-03-12 07:00:00+00:00,69517.5,69859.0,69435.5,69832.0,195.26062587
2026-03-12 08:00:00+00:00,69836.0,70134.5,69729.5,69923.5,258.92978623
2026-03-12 09:00:00+00:00,69924.5,70399.5,69588.5,69976.5,232.44095412
2026-03-12 10:00:00+00:00,69976.0,70528.0,69871.5,70446.5,140.88408968
2026-03-12 11:00:00+00:00,70421.0,70803.0,70380.0,70434.0,128.93442462
2026-03-12 12:00:00+00:00,70437.5,70626.0,70292.5,70402.5,159.99290117
2026-03-12 13:00:00+00:00,70403.0,70540.5,69693.5,69994.0,287.93020385
2026-03-12 14:00:00+00:00,69993.5,70682.5,69354.5,69594.0,593.77413823
2026-03-12 15:00:00+00:00,69596.0,70575.5,69466.0,70336.5,309.57537145
2026-03-12 16:00:00+00:00,70333.5,70574.0,69912.5,70405.5,333.40377687
2026-03-12 17:00:00+00:00,70405.5,70552.5,70095.0,70229.0,119.22745997
2026-03-12 18:00:00+00:00,70229.5,70318.0,69820.5,69823.0,132.33387979
2026-03-12 19:00:00+00:00,69840.5,70561.5,69785.5,70446.5,140.44652803
2026-03-12 20:00:00+00:00,70443.0,70564.0,70129.0,70180.0,76.2063772
2026-03-12 21:00:00+00:00,70179.5,70486.5,70179.0,70293.5,50.58813351
2026-03-12 22:00:00+00:00,70290.0,70326.0,70030.5,70184.5,48.63587368
2026-03-12 23:00:00+00:00,70184.0,70750.0,70172.5,70529.5,163.51448767
